timestamp,open,high,low,close,volume
2023-01-20 12:00:00+00:00,20960.66,21240.5,20955.87,21143.9,360.550031
2023-01-20 16:00:00+00:00,21140.01,21521.14,21140.01,21492.17,600.331755
2023-01-20 20:00:00+00:00,21506.29,22758.1,21493.35,22681.03,1181.450073
2023-01-21 00:00:00+00:00,22675.01,22798.78,22439.37,22546.88,486.899436
2023-01-21 04:00:00+00:00,22547.73,22668.21,22521.55,22639.61,194.377607
2023-01-21 08:00:00+00:00,22642.9,23321.0,22610.77,22907.95,957.828811
2023-01-21 12:00:00+00:00,22908.65,23276.86,22855.35,22998.44,1132.452
2023-01-21 16:00:00+00:00,22983.62,23353.62,22983.62,23275.82,1013.48439
2023-01-21 20:00:00+00:00,23276.98,23304.69,22691.88,22775.95,686.369886
2023-01-22 00:00:00+00:00,22783.64,22972.84,22618.84,22757.51,729.667138
2023-01-22 04:00:00+00:00,22754.53,22965.52,22722.3,22890.43,342.916654
2023-01-22 08:00:00+00:00,22890.98,22936.64,22732.51,22784.1,402.855019
2023-01-22 12:00:00+00:00,22785.16,23074.91,22651.92,22795.72,659.467746
2023-01-22 16:00:00+00:00,22800.17,22954.6,22695.21,22723.61,548.807069
2023-01-22 20:00:00+00:00,22728.38,22770.41,22309.38,22714.51,813.72975
2023-01-23 00:00:00+00:00,22710.87,22822.08,22653.87,22663.07,313.641718
2023-01-23 04:00:00+00:00,22663.05,22790.14,22610.65,22695.63,208.960448
2023-01-23 08:00:00+00:00,22695.63,22952.29,22664.91,22904.57,336.772364
2023-01-23 12:00:00+00:00,22910.69,23113.34,22514.16,22852.99,784.849342
2023-01-23 16:00:00+00:00,22856.28,23173.98,22653.47,22800.31,717.969671
2023-01-23 20:00:00+00:00,22789.42,23047.19,22761.44,22915.06,278.804318
2023-01-24 00:00:00+00:00,22913.74,23145.23,22867.09,23081.0,363.722964
2023-01-24 04:00:00+00:00,23083.3,23157.5,23016.82,23057.14,233.677773
2023-01-24 08:00:00+00:00,23060.17,23091.85,22772.86,22920.41,414.311315
2023-01-24 12:00:00+00:00,22920.62,23035.34,22711.99,22933.15,520.894993
2023-01-24 16:00:00+00:00,22936.05,23070.43,22791.13,23025.43,249.400349
2023-01-24 20:00:00+00:00,23018.34,23078.89,22473.84,22631.85,361.900967
2023-01-25 00:00:00+00:00,22639.7,22710.46,22345.85,22644.92,331.489624
2023-01-25 04:00:00+00:00,22644.92,22768.79,22605.1,22712.21,151.80802
2023-01-25 08:00:00+00:00,22716.64,22737.28,22475.78,22600.81,197.781989
2023-01-25 12:00:00+00:00,22603.41,22741.81,22340.0,22574.64,427.684346
2023-01-25 16:00:00+00:00,22578.87,22762.52,22512.76,22747.79,269.260285
2023-01-25 20:00:00+00:00,22749.34,23809.38,22749.34,23055.67,818.985234
2023-01-26 00:00:00+00:00,23071.15,23274.74,23043.57,23133.53,254.601357
2023-01-26 04:00:00+00:00,23140.86,23199.54,22905.33,22968.33,163.008058
2023-01-26 08:00:00+00:00,22981.85,23045.84,22858.6,22985.89,120.125464
2023-01-26 12:00:00+00:00,22993.71,23244.4,22901.0,22949.55,306.910478
2023-01-26 16:00:00+00:00,22953.9,23104.99,22864.08,23068.49,194.34341
2023-01-26 20:00:00+00:00,23065.27,23161.9,22968.53,23005.88,154.352732
2023-01-27 00:00:00+00:00,23006.98,23074.81,22580.0,22766.12,333.713477
2023-01-27 04:00:00+00:00,22774.92,23091.34,22763.8,23075.69,176.850265
2023-01-27 08:00:00+00:00,23075.69,23080.88,22905.08,22970.52,139.774977
2023-01-27 12:00:00+00:00,22967.38,23143.67,22843.88,22933.77,322.943551
2023-01-27 16:00:00+00:00,22930.36,23281.78,22926.65,23242.92,303.133686
2023-01-27 20:00:00+00:00,23250.37,23493.4,22960.81,23067.18,349.989118
2023-01-28 00:00:00+00:00,23066.49,23183.44,23044.77,23114.81,107.548011
2023-01-28 04:00:00+00:00,23114.82,23134.7,22953.0,22993.85,84.463513
2023-01-28 08:00:00+00:00,22988.92,23014.97,22925.59,22978.23,74.74366
2023-01-28 12:00:00+00:00,22978.75,23045.36,22884.67,23011.06,82.423175
2023-01-28 16:00:00+00:00,23011.06,23052.5,22977.5,23034.98,37.616139
2023-01-28 20:00:00+00:00,23034.98,23044.95,22950.8,23021.21,48.734421
2023-01-29 00:00:00+00:00,23025.0,23467.16,22969.63,23189.19,429.328834
2023-01-29 04:00:00+00:00,23193.1,23267.05,23150.94,23209.12,80.166559
2023-01-29 08:00:00+00:00,23209.37,23591.42,23154.62,23429.09,203.385122
2023-01-29 12:00:00+00:00,23438.0,23651.49,23352.66,23521.65,168.00596
2023-01-29 16:00:00+00:00,23529.26,23962.88,23475.1,23900.61,261.83804
2023-01-29 20:00:00+00:00,23901.38,23904.95,23622.44,23744.82,192.164029
2023-01-30 00:00:00+00:00,23744.81,23798.15,23574.43,23703.1,175.699961
2023-01-30 04:00:00+00:00,23703.1,23761.94,23600.89,23650.76,102.422658
2023-01-30 08:00:00+00:00,23641.66,23674.19,23046.62,23073.49,393.434022
2023-01-30 12:00:00+00:00,23079.93,23300.16,22978.73,23187.25,205.395585
2023-01-30 16:00:00+00:00,23178.07,23240.87,22660.77,22780.04,316.343947
2023-01-30 20:00:00+00:00,22776.08,22834.67,22499.57,22831.95,261.973229
2023-01-31 00:00:00+00:00,22822.89,22907.28,22721.55,22830.27,139.951164
2023-01-31 04:00:00+00:00,22830.8,22986.2,22744.85,22973.64,111.982588
2023-01-31 08:00:00+00:00,22980.17,22994.23,22814.81,22868.01,97.561989
2023-01-31 12:00:00+00:00,22868.62,23205.45,22851.8,23112.54,251.047427
2023-01-31 16:00:00+00:00,23124.24,23215.42,23086.26,23172.99,116.097535
2023-01-31 20:00:00+00:00,23167.42,23273.69,22812.5,23128.28,251.184956
2023-02-01 00:00:00+00:00,23125.65,23177.56,23000.72,23126.83,166.927566
2023-02-01 04:00:00+00:00,23130.78,23164.11,23017.06,23072.23,68.963136
2023-02-01 08:00:00+00:00,23071.35,23094.91,22922.24,23074.67,141.857883
2023-02-01 12:00:00+00:00,23074.77,23138.22,22942.27,22979.12,172.60786
2023-02-01 16:00:00+00:00,22975.8,23484.06,22786.01,23373.6,614.834653
2023-02-01 20:00:00+00:00,23385.36,23800.0,23315.97,23726.72,419.918375
2023-02-02 00:00:00+00:00,23726.72,24233.55,23690.87,23854.89,626.854384
2023-02-02 04:00:00+00:00,23856.11,23920.02,23661.08,23780.5,181.745323
2023-02-02 08:00:00+00:00,23782.2,23853.11,23748.85,23821.85,121.087826
2023-02-02 12:00:00+00:00,23817.27,23936.54,23521.02,23833.42,460.715617
2023-02-02 16:00:00+00:00,23837.19,24131.0,23724.54,23807.09,509.036829
2023-02-02 20:00:00+00:00,23806.66,23925.0,23423.76,23482.33,469.381217
2023-02-03 00:00:00+00:00,23484.37,23588.49,23412.46,23531.01,264.921636
2023-02-03 04:00:00+00:00,23535.41,23564.74,23446.17,23447.78,93.516268
2023-02-03 08:00:00+00:00,23453.5,23535.41,23334.65,23533.62,200.53707
2023-02-03 12:00:00+00:00,23532.88,23708.08,23236.96,23601.4,668.193579
2023-02-03 16:00:00+00:00,23606.41,23708.08,23302.56,23311.62,312.202791
2023-02-03 20:00:00+00:00,23302.56,23466.57,23210.18,23421.84,222.482648
2023-02-04 00:00:00+00:00,23424.81,23455.76,23333.99,23345.2,74.461653
2023-02-04 04:00:00+00:00,23340.32,23358.7,23256.02,23326.36,67.097908
2023-02-04 08:00:00+00:00,23328.55,23373.28,23293.44,23359.7,31.271355
2023-02-04 12:00:00+00:00,23363.9,23582.05,23343.49,23426.58,108.900794
2023-02-04 16:00:00+00:00,23424.82,23468.61,23363.42,23423.08,72.734564
2023-02-04 20:00:00+00:00,23427.29,23446.39,23266.77,23327.52,74.561583
2023-02-05 00:00:00+00:00,23323.92,23369.31,23229.8,23341.07,124.592835
2023-02-05 04:00:00+00:00,23338.21,23423.76,23323.31,23381.26,32.677031
2023-02-05 08:00:00+00:00,23377.43,23417.48,23349.83,23362.41,26.24349
2023-02-05 12:00:00+00:00,23360.89,23375.01,23026.55,23098.1,240.103373
2023-02-05 16:00:00+00:00,23098.91,23154.83,22750.0,22903.13,307.407624
2023-02-05 20:00:00+00:00,22887.69,23033.65,22800.0,22932.23,183.851585
2023-02-06 00:00:00+00:00,22928.37,23090.0,22828.56,22892.6,188.437209
2023-02-06 04:00:00+00:00,22891.11,22925.3,22873.83,22873.83,19.891684
2023-02-06 12:00:00+00:00,22871.5,23045.4,22752.59,23039.0,63.822949
2023-02-06 16:00:00+00:00,23046.44,23151.2,22927.24,23031.85,230.95382
2023-02-06 20:00:00+00:00,23032.88,23032.88,22631.38,22760.79,232.995231
2023-02-07 00:00:00+00:00,22759.66,22898.1,22746.14,22873.75,140.541885
2023-02-07 04:00:00+00:00,22877.57,22980.45,22860.74,22912.22,107.454153
2023-02-07 08:00:00+00:00,22914.42,23059.25,22867.54,22977.01,154.90742
2023-02-07 12:00:00+00:00,22977.09,23035.48,22878.24,22901.45,245.477275
2023-02-07 16:00:00+00:00,22902.89,23347.52,22769.98,23088.64,752.674939
2023-02-07 20:00:00+00:00,23092.84,23304.04,23035.42,23246.32,313.266604
2023-02-08 00:00:00+00:00,23243.0,23436.71,23226.99,23254.32,248.118814
2023-02-08 04:00:00+00:00,23260.74,23284.96,23184.56,23236.11,66.515454
2023-02-08 08:00:00+00:00,23236.36,23239.93,23131.88,23161.03,125.125145
2023-02-08 12:00:00+00:00,23159.89,23195.21,22860.6,22870.46,411.214067
2023-02-08 16:00:00+00:00,22870.09,23034.82,22674.4,22875.8,398.815665
2023-02-08 20:00:00+00:00,22869.23,22975.24,22784.48,22958.53,168.989314
2023-02-09 00:00:00+00:00,22964.85,23008.58,22454.11,22522.87,436.015777
2023-02-09 04:00:00+00:00,22516.27,22732.2,22365.57,22678.17,309.989488
2023-02-09 08:00:00+00:00,22684.62,22768.2,22664.93,22692.5,102.861311
2023-02-09 12:00:00+00:00,22682.24,22828.6,22556.45,22614.36,320.568983
2023-02-09 16:00:00+00:00,22608.12,22619.62,21884.54,22034.85,665.582166
2023-02-09 20:00:00+00:00,22028.06,22084.05,21700.0,21798.17,551.297948
2023-02-10 00:00:00+00:00,21798.49,21938.93,21760.0,21826.96,126.849678
2023-02-10 04:00:00+00:00,21820.07,21923.46,21632.5,21908.93,222.149393
2023-02-10 08:00:00+00:00,21909.43,21927.61,21718.37,21732.88,193.312466
2023-02-10 12:00:00+00:00,21737.18,21900.48,21529.99,21652.49,479.847865
2023-02-10 16:00:00+00:00,21652.49,21793.23,21561.87,21772.86,294.704698
2023-02-10 20:00:00+00:00,21776.55,21791.34,21470.39,21631.55,244.769244
2023-02-11 00:00:00+00:00,21623.14,21722.12,21601.16,21681.19,114.957878
2023-02-11 04:00:00+00:00,21681.15,21711.13,21643.68,21698.91,32.939884
2023-02-11 08:00:00+00:00,21688.89,21711.14,21660.52,21697.92,47.849305
2023-02-11 12:00:00+00:00,21697.55,21778.23,21665.85,21735.8,55.803225
2023-02-11 16:00:00+00:00,21739.99,21739.99,21618.12,21663.94,82.236805
2023-02-11 20:00:00+00:00,21663.67,21901.77,21646.41,21863.65,91.641838
2023-02-12 00:00:00+00:00,21866.56,21885.39,21767.02,21781.13,47.875239
2023-02-12 04:00:00+00:00,21781.31,21815.2,21762.01,21797.47,25.974413
2023-02-12 08:00:00+00:00,21805.74,21950.23,21798.35,21884.46,73.763444
2023-02-12 12:00:00+00:00,21884.5,21989.25,21764.81,21941.63,173.695646
2023-02-12 16:00:00+00:00,21940.46,22091.04,21917.27,21996.9,153.647059
2023-02-12 20:00:00+00:00,22000.11,22027.11,21632.58,21783.16,177.943856
2023-02-13 00:00:00+00:00,21780.98,21869.97,21628.85,21808.99,217.995181
2023-02-13 04:00:00+00:00,21806.6,21891.26,21795.0,21869.78,118.862921
2023-02-13 08:00:00+00:00,21872.02,21876.85,21437.5,21593.94,349.020337
2023-02-13 12:00:00+00:00,21606.98,21697.56,21559.36,21565.21,226.061709
2023-02-13 16:00:00+00:00,21568.38,21674.12,21362.58,21612.26,302.052124
2023-02-13 20:00:00+00:00,21608.45,21842.95,21564.21,21774.44,148.864025
2023-02-14 00:00:00+00:00,21777.93,21814.02,21680.23,21700.0,93.160317
2023-02-14 04:00:00+00:00,21702.96,21785.21,21686.57,21767.9,73.377992
2023-02-14 08:00:00+00:00,21770.38,21872.22,21672.35,21806.95,107.367552
2023-02-14 12:00:00+00:00,21813.97,22312.29,21558.27,22044.67,931.88087
2023-02-14 16:00:00+00:00,22036.82,22243.22,21927.69,22215.28,483.966394
2023-02-14 20:00:00+00:00,22212.89,22282.18,22127.05,22200.34,177.65093
2023-02-15 00:00:00+00:00,22196.2,22205.72,22047.74,22095.55,108.931168
2023-02-15 04:00:00+00:00,22104.1,22168.83,22073.84,22110.64,61.117085
2023-02-15 08:00:00+00:00,22113.1,22490.82,22090.23,22442.29,196.817075
2023-02-15 12:00:00+00:00,22450.65,22877.0,22450.65,22810.15,558.903594
2023-02-15 16:00:00+00:00,22811.97,23347.14,22748.21,23315.34,485.713342
2023-02-15 20:00:00+00:00,23324.0,24365.92,23297.68,24329.49,1138.860798
2023-02-16 00:00:00+00:00,24327.0,24896.86,24276.34,24738.36,567.704394
2023-02-16 04:00:00+00:00,24738.34,24758.5,24436.28,24613.77,282.750385
2023-02-16 08:00:00+00:00,24616.53,24660.33,24508.12,24575.88,138.993041
2023-02-16 12:00:00+00:00,24565.27,25076.22,24293.56,25062.14,538.008736
2023-02-16 16:00:00+00:00,25062.14,25248.03,24622.93,24875.92,631.151393
2023-02-16 20:00:00+00:00,24867.58,24881.67,23508.79,23518.71,674.601104
2023-02-17 00:00:00+00:00,23522.79,23909.58,23346.49,23836.6,459.578857
2023-02-17 04:00:00+00:00,23835.67,23884.09,23617.85,23638.22,186.584278
2023-02-17 08:00:00+00:00,23634.54,23854.89,23538.87,23790.37,281.475789
2023-02-17 12:00:00+00:00,23797.37,24275.92,23715.57,24135.55,554.476548
2023-02-17 16:00:00+00:00,24125.76,24559.48,23918.08,24529.07,608.282552
2023-02-17 20:00:00+00:00,24529.07,25014.06,24060.94,24577.41,862.501359
2023-02-18 00:00:00+00:00,24570.72,24778.69,24510.32,24610.21,330.433111
2023-02-18 04:00:00+00:00,24611.21,24674.71,24442.1,24517.91,162.445758
2023-02-18 08:00:00+00:00,24518.25,24606.95,24436.84,24519.9,150.116772
2023-02-18 12:00:00+00:00,24519.02,24724.96,24488.75,24662.68,183.211063
2023-02-18 16:00:00+00:00,24661.41,24875.05,24574.41,24607.48,203.90933
2023-02-18 20:00:00+00:00,24612.97,24665.25,24526.68,24628.46,110.944178
2023-02-19 00:00:00+00:00,24630.43,24765.48,24622.33,24680.32,189.91689
2023-02-19 04:00:00+00:00,24680.32,24845.28,24562.5,24578.13,306.994484
2023-02-19 08:00:00+00:00,24580.1,24707.88,24565.32,24668.17,127.086579
2023-02-19 12:00:00+00:00,24670.42,25028.31,24660.16,24923.09,299.899288
2023-02-19 16:00:00+00:00,24926.73,25193.38,24286.42,24515.89,525.356257
2023-02-19 20:00:00+00:00,24515.04,24571.75,24202.59,24263.0,295.006627
2023-02-20 00:00:00+00:00,24266.76,24470.17,23844.34,24416.13,510.314739
2023-02-20 04:00:00+00:00,24417.34,24550.0,24399.13,24501.97,232.288211
2023-02-20 08:00:00+00:00,24503.07,24979.31,24377.83,24886.39,580.90282
2023-02-20 12:00:00+00:00,24891.41,25113.4,24725.81,24947.74,313.856112
2023-02-20 16:00:00+00:00,24947.33,24957.23,24645.25,24877.54,247.572195
2023-02-20 20:00:00+00:00,24876.48,24885.6,24659.54,24838.09,103.799952
2023-02-21 00:00:00+00:00,24835.34,25096.38,24782.69,24928.69,483.798127
2023-02-21 04:00:00+00:00,24924.24,25046.5,24855.23,24998.57,166.513237
2023-02-21 08:00:00+00:00,24999.11,25242.62,24557.33,24573.1,426.30886
2023-02-21 12:00:00+00:00,24568.61,24782.29,24411.66,24555.27,483.976346
2023-02-21 16:00:00+00:00,24556.09,24745.84,24275.32,24602.53,530.018358
2023-02-21 20:00:00+00:00,24600.84,24634.28,24145.47,24453.24,394.020353
2023-02-22 00:00:00+00:00,24448.9,24473.5,23868.96,24198.68,326.781804
2023-02-22 04:00:00+00:00,24208.19,24219.45,23931.26,24061.36,335.745875
2023-02-22 08:00:00+00:00,24065.91,24208.35,23865.46,24159.58,313.991766
2023-02-22 12:00:00+00:00,24159.64,24231.93,23630.36,23720.63,308.930284
2023-02-22 16:00:00+00:00,23718.22,23967.45,23583.63,23787.79,602.640805
2023-02-22 20:00:00+00:00,23787.79,24219.06,23734.04,24181.73,267.075529
2023-02-23 00:00:00+00:00,24186.71,24597.2,24125.77,24434.65,406.142239
2023-02-23 04:00:00+00:00,24453.82,24521.64,24312.1,24376.83,194.569621
2023-02-23 08:00:00+00:00,24380.05,24487.43,23657.65,23779.25,512.960367
2023-02-23 12:00:00+00:00,23776.03,24223.81,23611.94,23953.31,782.168951
2023-02-23 16:00:00+00:00,23948.91,24052.73,23733.19,23970.32,557.693577
2023-02-23 20:00:00+00:00,23971.82,24065.51,23762.61,23937.75,227.087253
2023-02-24 00:00:00+00:00,23941.66,24125.23,23890.8,23952.4,287.211394
2023-02-24 04:00:00+00:00,23951.6,23981.26,23774.74,23836.83,158.645042
2023-02-24 08:00:00+00:00,23834.74,23966.76,23759.31,23887.56,206.836297
2023-02-24 12:00:00+00:00,23884.07,24017.55,23334.65,23350.2,661.718793
2023-02-24 16:00:00+00:00,23351.19,23351.19,22854.66,23182.71,572.126441
2023-02-24 20:00:00+00:00,23179.32,23324.14,22972.79,23183.13,310.568317
2023-02-25 00:00:00+00:00,23181.4,23219.12,23049.24,23077.15,158.982702
2023-02-25 04:00:00+00:00,23079.0,23127.37,23024.36,23115.51,112.662929
2023-02-25 08:00:00+00:00,23115.53,23159.33,22911.36,22981.32,180.023238
